"BehaviorSpace results (NetLogo 7.0.4),""Table version 2.0"""
Virus.nlogox
experimento_evolutivo
05/26/2026 18:57:23:470 -0500
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"57,""60"",""90"",""50"""
"55,""60"",""367"",""77"""
"56,""60"",""264"",""41"""
"59,""60"",""73"",""11"""
"58,""60"",""77"",""20"""
"57,""60"",""91"",""50"""
"59,""60"",""74"",""11"""
"55,""60"",""368"",""75"""
"58,""60"",""78"",""20"""
"56,""60"",""265"",""42"""
"57,""60"",""92"",""50"""
"59,""60"",""75"",""11"""
"58,""60"",""79"",""21"""
"55,""60"",""369"",""76"""
"56,""60"",""266"",""40"""
"57,""60"",""93"",""54"""
"58,""60"",""80"",""24"""
"59,""60"",""76"",""11"""
"56,""60"",""267"",""39"""
"58,""60"",""81"",""25"""
"59,""60"",""77"",""13"""
"57,""60"",""94"",""50"""
"55,""60"",""370"",""76"""
"58,""60"",""82"",""26"""
"59,""60"",""78"",""13"""
"56,""60"",""268"",""33"""
"57,""60"",""95"",""48"""
"58,""60"",""83"",""27"""
"55,""60"",""371"",""71"""
"59,""60"",""79"",""15"""
"57,""60"",""96"",""53"""
"56,""60"",""269"",""33"""
"58,""60"",""84"",""31"""
"59,""60"",""80"",""17"""
"55,""60"",""372"",""66"""
"58,""60"",""85"",""30"""
"57,""60"",""97"",""50"""
"38,""40"",""58"",""8"""
"56,""60"",""270"",""33"""
"58,""60"",""86"",""31"""
"59,""60"",""81"",""16"""
"57,""60"",""98"",""53"""
"55,""60"",""373"",""67"""
"56,""60"",""271"",""34"""
"58,""60"",""87"",""31"""
"59,""60"",""82"",""17"""
"57,""60"",""99"",""56"""
"55,""60"",""374"",""61"""
"58,""60"",""88"",""31"""
"59,""60"",""83"",""18"""
"56,""60"",""272"",""33"""
"57,""60"",""100"",""59"""
"55,""60"",""375"",""60"""
"58,""60"",""89"",""29"""
"59,""60"",""84"",""18"""
"56,""60"",""273"",""33"""
"57,""60"",""101"",""58"""
"58,""60"",""90"",""32"""
"59,""60"",""85"",""18"""
"55,""60"",""376"",""66"""
"56,""60"",""274"",""32"""
"57,""60"",""102"",""55"""
"58,""60"",""91"",""34"""
"59,""60"",""86"",""19"""
"55,""60"",""377"",""66"""
"56,""60"",""275"",""33"""
"57,""60"",""103"",""57"""
"58,""60"",""92"",""33"""
"59,""60"",""87"",""17"""
"55,""60"",""378"",""61"""
"57,""60"",""104"",""60"""
"56,""60"",""276"",""31"""
"58,""60"",""93"",""36"""
"59,""60"",""88"",""17"""
"55,""60"",""379"",""65"""
"56,""60"",""277"",""27"""
"58,""60"",""94"",""36"""
"57,""60"",""105"",""62"""
"59,""60"",""89"",""17"""
"58,""60"",""95"",""36"""
"55,""60"",""380"",""66"""
"56,""60"",""278"",""26"""
"57,""60"",""106"",""62"""
"59,""60"",""90"",""21"""
"58,""60"",""96"",""36"""
"56,""60"",""279"",""26"""
"57,""60"",""107"",""58"""
"59,""60"",""91"",""22"""
"55,""60"",""381"",""66"""
"58,""60"",""97"",""37"""
"56,""60"",""280"",""26"""
"57,""60"",""108"",""61"""
"59,""60"",""92"",""27"""
"55,""60"",""382"",""66"""
"58,""60"",""98"",""38"""
"57,""60"",""109"",""61"""
"56,""60"",""281"",""30"""
"59,""60"",""93"",""29"""
"58,""60"",""99"",""37"""
"55,""60"",""383"",""65"""
"57,""60"",""110"",""61"""
"59,""60"",""94"",""30"""
"56,""60"",""282"",""32"""
"58,""60"",""100"",""35"""
"55,""60"",""384"",""61"""
"56,""60"",""283"",""32"""
"57,""60"",""111"",""57"""
"59,""60"",""95"",""33"""
"58,""60"",""101"",""38"""
"56,""60"",""284"",""31"""
"55,""60"",""385"",""60"""
"59,""60"",""96"",""38"""
"57,""60"",""112"",""58"""
"58,""60"",""102"",""39"""
"56,""60"",""285"",""30"""
"57,""60"",""113"",""59"""
"55,""60"",""386"",""57"""
"59,""60"",""97"",""39"""
"58,""60"",""103"",""43"""
"56,""60"",""286"",""34"""
"59,""60"",""98"",""39"""
"57,""60"",""114"",""56"""
"55,""60"",""387"",""58"""
"58,""60"",""104"",""46"""
"59,""60"",""99"",""41"""
"56,""60"",""287"",""32"""
"55,""60"",""388"",""54"""
"57,""60"",""115"",""59"""
"58,""60"",""105"",""44"""
"56,""60"",""288"",""34"""
"59,""60"",""100"",""40"""
"55,""60"",""389"",""54"""
"57,""60"",""116"",""59"""
"58,""60"",""106"",""49"""
"55,""60"",""390"",""54"""
"59,""60"",""101"",""44"""
"57,""60"",""117"",""59"""
"56,""60"",""289"",""36"""
"58,""60"",""107"",""46"""
"59,""60"",""102"",""46"""
"55,""60"",""391"",""51"""
"56,""60"",""290"",""39"""
"57,""60"",""118"",""58"""
"58,""60"",""108"",""47"""
"59,""60"",""103"",""47"""
"56,""60"",""291"",""39"""
"57,""60"",""119"",""57"""
"58,""60"",""109"",""49"""
"55,""60"",""392"",""52"""
"58,""60"",""110"",""50"""
"56,""60"",""292"",""40"""
"59,""60"",""104"",""47"""
"57,""60"",""120"",""57"""
"55,""60"",""393"",""52"""
"58,""60"",""111"",""49"""
"56,""60"",""293"",""43"""
"57,""60"",""121"",""54"""
"59,""60"",""105"",""54"""
"55,""60"",""394"",""52"""
"58,""60"",""112"",""51"""
"56,""60"",""294"",""47"""
"57,""60"",""122"",""55"""
"59,""60"",""106"",""64"""
"55,""60"",""395"",""52"""
"58,""60"",""113"",""55"""
"56,""60"",""295"",""47"""
"59,""60"",""107"",""64"""
"57,""60"",""123"",""55"""
"55,""60"",""396"",""50"""
"58,""60"",""114"",""53"""
"56,""60"",""296"",""46"""
"59,""60"",""108"",""66"""
"57,""60"",""124"",""54"""
"55,""60"",""397"",""49"""
"58,""60"",""115"",""55"""
"56,""60"",""297"",""47"""
"58,""60"",""116"",""57"""
"59,""60"",""109"",""69"""
"57,""60"",""125"",""50"""
"55,""60"",""398"",""50"""
"56,""60"",""298"",""50"""
"58,""60"",""117"",""59"""
"55,""60"",""399"",""48"""
"59,""60"",""110"",""69"""
"57,""60"",""126"",""59"""
"56,""60"",""299"",""57"""
"58,""60"",""118"",""60"""
"55,""60"",""400"",""47"""
"59,""60"",""111"",""75"""
"57,""60"",""127"",""60"""
"58,""60"",""119"",""63"""
"56,""60"",""300"",""59"""
"55,""60"",""401"",""41"""
"57,""60"",""128"",""59"""
"59,""60"",""112"",""79"""
"58,""60"",""120"",""66"""
"56,""60"",""301"",""56"""
"55,""60"",""402"",""39"""
"57,""60"",""129"",""62"""
"59,""60"",""113"",""83"""
"56,""60"",""302"",""57"""
"58,""60"",""121"",""67"""
"55,""60"",""403"",""38"""
"59,""60"",""114"",""87"""
"57,""60"",""130"",""64"""
"56,""60"",""303"",""60"""
"58,""60"",""122"",""66"""
"55,""60"",""404"",""37"""
"59,""60"",""115"",""88"""
"57,""60"",""131"",""66"""
"58,""60"",""123"",""65"""
"56,""60"",""304"",""69"""
"55,""60"",""405"",""35"""
"59,""60"",""116"",""96"""
"58,""60"",""124"",""63"""
"57,""60"",""132"",""68"""
"56,""60"",""305"",""74"""
"55,""60"",""406"",""36"""
"59,""60"",""117"",""100"""
"58,""60"",""125"",""66"""
"57,""60"",""133"",""68"""
"56,""60"",""306"",""76"""
"55,""60"",""407"",""37"""
"58,""60"",""126"",""67"""
"59,""60"",""118"",""105"""
"57,""60"",""134"",""67"""
"56,""60"",""307"",""81"""
"55,""60"",""408"",""37"""
"59,""60"",""119"",""111"""
"58,""60"",""127"",""73"""
"57,""60"",""135"",""69"""
"56,""60"",""308"",""84"""
"55,""60"",""409"",""36"""
"58,""60"",""128"",""78"""
"59,""60"",""120"",""112"""
"57,""60"",""136"",""64"""
"56,""60"",""309"",""89"""
"55,""60"",""410"",""37"""
"58,""60"",""129"",""79"""
"57,""60"",""137"",""65"""
"59,""60"",""121"",""118"""
"38,""40"",""59"",""9"""
"56,""60"",""310"",""93"""
"55,""60"",""411"",""36"""
"58,""60"",""130"",""80"""
"57,""60"",""138"",""67"""
"59,""60"",""122"",""125"""
"56,""60"",""311"",""96"""
"55,""60"",""412"",""38"""
"58,""60"",""131"",""79"""
"57,""60"",""139"",""69"""
"59,""60"",""123"",""128"""
"56,""60"",""312"",""98"""
"55,""60"",""413"",""39"""
"57,""60"",""140"",""69"""
"58,""60"",""132"",""80"""
"59,""60"",""124"",""132"""
"56,""60"",""313"",""95"""
"55,""60"",""414"",""38"""
"57,""60"",""141"",""74"""
"58,""60"",""133"",""78"""
"59,""60"",""125"",""134"""
"55,""60"",""415"",""38"""
"56,""60"",""314"",""96"""
"57,""60"",""142"",""76"""
"58,""60"",""134"",""84"""
"59,""60"",""126"",""131"""
"55,""60"",""416"",""40"""
"56,""60"",""315"",""98"""
"57,""60"",""143"",""76"""
"58,""60"",""135"",""88"""
"59,""60"",""127"",""130"""
"56,""60"",""316"",""98"""
"55,""60"",""417"",""38"""
"57,""60"",""144"",""77"""
"58,""60"",""136"",""90"""
"59,""60"",""128"",""132"""
"55,""60"",""418"",""39"""
"56,""60"",""317"",""100"""
"58,""60"",""137"",""89"""
"57,""60"",""145"",""79"""
"59,""60"",""129"",""131"""
"55,""60"",""419"",""39"""
"56,""60"",""318"",""102"""
"57,""60"",""146"",""73"""
"58,""60"",""138"",""91"""
"59,""60"",""130"",""130"""
"55,""60"",""420"",""43"""
"56,""60"",""319"",""102"""
"58,""60"",""139"",""97"""
"57,""60"",""147"",""72"""
"59,""60"",""131"",""134"""
"55,""60"",""421"",""48"""
"56,""60"",""320"",""103"""
"58,""60"",""140"",""97"""
"57,""60"",""148"",""72"""
"55,""60"",""422"",""48"""
"59,""60"",""132"",""130"""
"56,""60"",""321"",""102"""
"58,""60"",""141"",""97"""
"57,""60"",""149"",""66"""
"56,""60"",""322"",""104"""
"55,""60"",""423"",""50"""
"59,""60"",""133"",""127"""
"57,""60"",""150"",""66"""
"58,""60"",""142"",""95"""
"56,""60"",""323"",""105"""
"55,""60"",""424"",""48"""
"59,""60"",""134"",""126"""
"57,""60"",""151"",""61"""
"58,""60"",""143"",""96"""
"56,""60"",""324"",""104"""
"55,""60"",""425"",""51"""
"59,""60"",""135"",""123"""
"58,""60"",""144"",""95"""
"57,""60"",""152"",""60"""
"56,""60"",""325"",""94"""
"59,""60"",""136"",""119"""
"55,""60"",""426"",""56"""
"57,""60"",""153"",""58"""
"58,""60"",""145"",""93"""
"56,""60"",""326"",""89"""
"59,""60"",""137"",""113"""
"55,""60"",""427"",""54"""
"58,""60"",""146"",""92"""
"56,""60"",""327"",""87"""
"57,""60"",""154"",""59"""
"59,""60"",""138"",""114"""
"55,""60"",""428"",""53"""
"56,""60"",""328"",""83"""
"58,""60"",""147"",""94"""
"59,""60"",""139"",""111"""
"57,""60"",""155"",""56"""
"55,""60"",""429"",""53"""
"56,""60"",""329"",""77"""
"57,""60"",""156"",""55"""
"55,""60"",""430"",""55"""
"59,""60"",""140"",""107"""
"58,""60"",""148"",""95"""
"56,""60"",""330"",""78"""
"57,""60"",""157"",""57"""
"59,""60"",""141"",""106"""
"55,""60"",""431"",""54"""
"58,""60"",""149"",""91"""
"56,""60"",""331"",""69"""
"55,""60"",""432"",""54"""
"59,""60"",""142"",""98"""
"57,""60"",""158"",""55"""
"58,""60"",""150"",""93"""
"56,""60"",""332"",""70"""
"55,""60"",""433"",""51"""
"58,""60"",""151"",""95"""
"57,""60"",""159"",""50"""
"59,""60"",""143"",""94"""
"56,""60"",""333"",""70"""
"55,""60"",""434"",""51"""
"58,""60"",""152"",""93"""
"57,""60"",""160"",""52"""
"59,""60"",""144"",""91"""
"56,""60"",""334"",""70"""
"55,""60"",""435"",""53"""
"58,""60"",""153"",""89"""
"57,""60"",""161"",""50"""
"59,""60"",""145"",""89"""
"56,""60"",""335"",""68"""
"55,""60"",""436"",""50"""
"58,""60"",""154"",""86"""
"57,""60"",""162"",""48"""
"59,""60"",""146"",""82"""
"56,""60"",""336"",""70"""
"55,""60"",""437"",""54"""
"58,""60"",""155"",""81"""
"56,""60"",""337"",""69"""
"57,""60"",""163"",""50"""
"59,""60"",""147"",""80"""
"55,""60"",""438"",""55"""
"58,""60"",""156"",""77"""
"56,""60"",""338"",""65"""
"57,""60"",""164"",""47"""
"59,""60"",""148"",""78"""
"55,""60"",""439"",""52"""
"58,""60"",""157"",""75"""
"56,""60"",""339"",""66"""
"59,""60"",""149"",""80"""
"57,""60"",""165"",""44"""
"55,""60"",""440"",""52"""
"58,""60"",""158"",""71"""
"56,""60"",""340"",""62"""
"57,""60"",""166"",""44"""
"59,""60"",""150"",""84"""
"55,""60"",""441"",""52"""
"58,""60"",""159"",""67"""
"56,""60"",""341"",""58"""
"57,""60"",""167"",""44"""
"59,""60"",""151"",""80"""
"55,""60"",""442"",""53"""
"56,""60"",""342"",""59"""
"58,""60"",""160"",""67"""
"55,""60"",""443"",""58"""
"57,""60"",""168"",""44"""
"59,""60"",""152"",""76"""
"56,""60"",""343"",""55"""
"58,""60"",""161"",""63"""
"59,""60"",""153"",""76"""
"57,""60"",""169"",""44"""
"55,""60"",""444"",""60"""
"56,""60"",""344"",""57"""
"57,""60"",""170"",""48"""
"58,""60"",""162"",""63"""
"55,""60"",""445"",""60"""
"59,""60"",""154"",""71"""
"56,""60"",""345"",""57"""
"55,""60"",""446"",""55"""
"59,""60"",""155"",""70"""
"57,""60"",""171"",""48"""
"58,""60"",""163"",""65"""
"55,""60"",""447"",""54"""
"56,""60"",""346"",""63"""
"57,""60"",""172"",""50"""
"58,""60"",""164"",""59"""
"59,""60"",""156"",""65"""
"57,""60"",""173"",""55"""
"56,""60"",""347"",""58"""
"55,""60"",""448"",""56"""
"58,""60"",""165"",""58"""
"59,""60"",""157"",""67"""
"57,""60"",""174"",""55"""
"56,""60"",""348"",""57"""
"55,""60"",""449"",""56"""
"58,""60"",""166"",""60"""
"59,""60"",""158"",""66"""
"56,""60"",""349"",""56"""
"57,""60"",""175"",""55"""
"55,""60"",""450"",""56"""
"58,""60"",""167"",""60"""
"59,""60"",""159"",""62"""
"56,""60"",""350"",""55"""
"55,""60"",""451"",""54"""
"57,""60"",""176"",""60"""
"58,""60"",""168"",""52"""
"59,""60"",""160"",""55"""
"55,""60"",""452"",""56"""
"56,""60"",""351"",""53"""
"38,""40"",""60"",""9"""
"55,""60"",""453"",""61"""
"56,""60"",""352"",""55"""
"58,""60"",""169"",""51"""
"57,""60"",""177"",""65"""
"59,""60"",""161"",""56"""
"55,""60"",""454"",""63"""
"56,""60"",""353"",""55"""
"59,""60"",""162"",""53"""
"58,""60"",""170"",""49"""
"57,""60"",""178"",""64"""
"55,""60"",""455"",""65"""
"56,""60"",""354"",""59"""
"59,""60"",""163"",""52"""
"58,""60"",""171"",""46"""
"56,""60"",""355"",""61"""
"55,""60"",""456"",""65"""
"58,""60"",""172"",""49"""
"59,""60"",""164"",""50"""
"57,""60"",""179"",""69"""
"58,""60"",""173"",""47"""
"55,""60"",""457"",""69"""
"56,""60"",""356"",""58"""
"57,""60"",""180"",""68"""
"59,""60"",""165"",""48"""
"58,""60"",""174"",""49"""
"55,""60"",""458"",""73"""
"57,""60"",""181"",""66"""
"56,""60"",""357"",""56"""
"59,""60"",""166"",""46"""
"55,""60"",""459"",""76"""
"58,""60"",""175"",""49"""
"56,""60"",""358"",""56"""
"57,""60"",""182"",""70"""
"55,""60"",""460"",""80"""
"59,""60"",""167"",""44"""
"56,""60"",""359"",""52"""
"58,""60"",""176"",""48"""
"57,""60"",""183"",""71"""
"56,""60"",""360"",""49"""
"55,""60"",""461"",""80"""
"59,""60"",""168"",""46"""
"58,""60"",""177"",""48"""
"57,""60"",""184"",""72"""
"56,""60"",""361"",""48"""
"55,""60"",""462"",""78"""
"59,""60"",""169"",""43"""
"58,""60"",""178"",""50"""
"56,""60"",""362"",""51"""
"57,""60"",""185"",""74"""
"55,""60"",""463"",""73"""
"59,""60"",""170"",""39"""
"58,""60"",""179"",""48"""
"56,""60"",""363"",""49"""
"55,""60"",""464"",""77"""
"57,""60"",""186"",""77"""
"59,""60"",""171"",""33"""
"58,""60"",""180"",""47"""
"55,""60"",""465"",""79"""
"56,""60"",""364"",""51"""
"57,""60"",""187"",""80"""
"59,""60"",""172"",""33"""
"58,""60"",""181"",""46"""
"55,""60"",""466"",""90"""
"56,""60"",""365"",""51"""
"57,""60"",""188"",""80"""
"59,""60"",""173"",""31"""
"58,""60"",""182"",""48"""
"55,""60"",""467"",""89"""
"56,""60"",""366"",""48"""
"59,""60"",""174"",""31"""
"58,""60"",""183"",""45"""
"57,""60"",""189"",""84"""
"55,""60"",""468"",""94"""
"59,""60"",""175"",""29"""
"56,""60"",""367"",""48"""
"58,""60"",""184"",""47"""
"57,""60"",""190"",""86"""
"55,""60"",""469"",""97"""
"56,""60"",""368"",""49"""
"59,""60"",""176"",""29"""
"58,""60"",""185"",""48"""
"55,""60"",""470"",""104"""
"57,""60"",""191"",""83"""
"56,""60"",""369"",""52"""
"59,""60"",""177"",""30"""
"56,""60"",""370"",""51"""
"55,""60"",""471"",""108"""
"58,""60"",""186"",""47"""
"59,""60"",""178"",""26"""
"57,""60"",""192"",""85"""
"56,""60"",""371"",""51"""
"55,""60"",""472"",""111"""
"58,""60"",""187"",""44"""
"57,""60"",""193"",""85"""
"59,""60"",""179"",""29"""
"56,""60"",""372"",""52"""
"59,""60"",""180"",""30"""
"55,""60"",""473"",""115"""
"58,""60"",""188"",""46"""
"57,""60"",""194"",""86"""
"56,""60"",""373"",""49"""
"55,""60"",""474"",""115"""
"58,""60"",""189"",""45"""
"59,""60"",""181"",""27"""
"38,""40"",""61"",""8"""
"57,""60"",""195"",""89"""
"56,""60"",""374"",""46"""
"59,""60"",""182"",""25"""
"58,""60"",""190"",""44"""
"55,""60"",""475"",""114"""
"56,""60"",""375"",""40"""
"59,""60"",""183"",""24"""
"55,""60"",""476"",""110"""
"58,""60"",""191"",""45"""
"56,""60"",""376"",""44"""
"57,""60"",""196"",""87"""
"59,""60"",""184"",""24"""
"58,""60"",""192"",""43"""
"55,""60"",""477"",""109"""
"56,""60"",""377"",""42"""
"55,""60"",""478"",""107"""
"58,""60"",""193"",""38"""
"59,""60"",""185"",""22"""
"57,""60"",""197"",""82"""
"56,""60"",""378"",""43"""
"58,""60"",""194"",""41"""
"55,""60"",""479"",""104"""
"59,""60"",""186"",""21"""
"56,""60"",""379"",""46"""
"55,""60"",""480"",""102"""
"58,""60"",""195"",""41"""
"57,""60"",""198"",""85"""
"56,""60"",""380"",""48"""
"55,""60"",""481"",""98"""
"58,""60"",""196"",""42"""
"59,""60"",""187"",""20"""
"57,""60"",""199"",""84"""
"56,""60"",""381"",""53"""
"55,""60"",""482"",""99"""
"56,""60"",""382"",""53"""
"59,""60"",""188"",""19"""
"58,""60"",""197"",""44"""
"57,""60"",""200"",""84"""
"56,""60"",""383"",""51"""
"55,""60"",""483"",""102"""
"58,""60"",""198"",""45"""
"59,""60"",""189"",""19"""
"57,""60"",""201"",""83"""
"55,""60"",""484"",""100"""
"58,""60"",""199"",""45"""
"56,""60"",""384"",""49"""
"59,""60"",""190"",""19"""
"57,""60"",""202"",""82"""
"55,""60"",""485"",""100"""
"59,""60"",""191"",""19"""
"58,""60"",""200"",""45"""
"56,""60"",""385"",""48"""
"57,""60"",""203"",""81"""
"55,""60"",""486"",""92"""
"59,""60"",""192"",""21"""
"56,""60"",""386"",""51"""
"58,""60"",""201"",""42"""
"57,""60"",""204"",""78"""
"56,""60"",""387"",""50"""
"55,""60"",""487"",""89"""
"58,""60"",""202"",""46"""
"57,""60"",""205"",""79"""
"59,""60"",""193"",""20"""
"56,""60"",""388"",""54"""
"58,""60"",""203"",""47"""
"59,""60"",""194"",""21"""
"55,""60"",""488"",""84"""
"57,""60"",""206"",""83"""
"56,""60"",""389"",""52"""
"58,""60"",""204"",""48"""
"59,""60"",""195"",""20"""
"55,""60"",""489"",""85"""
"57,""60"",""207"",""80"""
"56,""60"",""390"",""56"""
"58,""60"",""205"",""46"""
"59,""60"",""196"",""21"""
"55,""60"",""490"",""79"""
"57,""60"",""208"",""87"""
"56,""60"",""391"",""55"""
"58,""60"",""206"",""44"""
"55,""60"",""491"",""74"""
"59,""60"",""197"",""25"""
"57,""60"",""209"",""81"""
"56,""60"",""392"",""56"""
"58,""60"",""207"",""45"""
"55,""60"",""492"",""65"""
"59,""60"",""198"",""23"""
"57,""60"",""210"",""79"""
"56,""60"",""393"",""61"""
"58,""60"",""208"",""44"""
"55,""60"",""493"",""63"""
"59,""60"",""199"",""22"""
"56,""60"",""394"",""65"""
"57,""60"",""211"",""78"""
"58,""60"",""209"",""44"""
"55,""60"",""494"",""58"""
"59,""60"",""200"",""21"""
"56,""60"",""395"",""64"""
"57,""60"",""212"",""82"""
"58,""60"",""210"",""47"""
"55,""60"",""495"",""57"""
"59,""60"",""201"",""23"""
"56,""60"",""396"",""64"""
"57,""60"",""213"",""78"""
"55,""60"",""496"",""56"""
"58,""60"",""211"",""49"""
"59,""60"",""202"",""24"""
"56,""60"",""397"",""63"""
"57,""60"",""214"",""78"""
"58,""60"",""212"",""49"""
"55,""60"",""497"",""58"""
"59,""60"",""203"",""25"""
"56,""60"",""398"",""64"""
"57,""60"",""215"",""76"""
"55,""60"",""498"",""53"""
"58,""60"",""213"",""52"""
"59,""60"",""204"",""24"""
"58,""60"",""214"",""52"""
"55,""60"",""499"",""51"""
"56,""60"",""399"",""66"""
"59,""60"",""205"",""26"""
"57,""60"",""216"",""75"""
"56,""60"",""400"",""66"""
"59,""60"",""206"",""27"""
"55,""60"",""500"",""52"""
"58,""60"",""215"",""48"""
"57,""60"",""217"",""75"""
"58,""60"",""216"",""53"""
"59,""60"",""207"",""28"""
"57,""60"",""218"",""73"""
"56,""60"",""401"",""65"""
"60,""60"",""0"",""10"""
"60,""60"",""1"",""10"""
"59,""60"",""208"",""27"""
"57,""60"",""219"",""70"""
"58,""60"",""217"",""53"""
"56,""60"",""402"",""63"""
"60,""60"",""2"",""10"""
"60,""60"",""3"",""11"""
"58,""60"",""218"",""53"""
"56,""60"",""403"",""67"""
"60,""60"",""4"",""12"""
"59,""60"",""209"",""26"""
"57,""60"",""220"",""70"""
"60,""60"",""5"",""13"""
"56,""60"",""404"",""67"""
"60,""60"",""6"",""13"""
"58,""60"",""219"",""54"""
"57,""60"",""221"",""73"""
"59,""60"",""210"",""28"""
"60,""60"",""7"",""14"""
"60,""60"",""8"",""15"""
"56,""60"",""405"",""68"""
"58,""60"",""220"",""55"""
"60,""60"",""9"",""15"""
"59,""60"",""211"",""29"""
"57,""60"",""222"",""75"""
"60,""60"",""10"",""16"""
"56,""60"",""406"",""69"""
"59,""60"",""212"",""30"""
"60,""60"",""11"",""17"""
"58,""60"",""221"",""55"""
"57,""60"",""223"",""72"""
"38,""40"",""62"",""7"""
"60,""60"",""12"",""18"""
"56,""60"",""407"",""74"""
"58,""60"",""222"",""54"""
"60,""60"",""13"",""18"""
"59,""60"",""213"",""30"""
"57,""60"",""224"",""69"""
"60,""60"",""14"",""18"""
"56,""60"",""408"",""73"""
"60,""60"",""15"",""19"""
"58,""60"",""223"",""57"""
"59,""60"",""214"",""28"""
"57,""60"",""225"",""72"""
"60,""60"",""16"",""19"""
"56,""60"",""409"",""73"""
"60,""60"",""17"",""19"""
"59,""60"",""215"",""33"""
"58,""60"",""224"",""57"""
"60,""60"",""18"",""20"""
"57,""60"",""226"",""65"""
"56,""60"",""410"",""74"""
"60,""60"",""19"",""21"""
"60,""60"",""20"",""24"""
"58,""60"",""225"",""57"""
"59,""60"",""216"",""37"""
"57,""60"",""227"",""65"""
"56,""60"",""411"",""75"""
"60,""60"",""21"",""14"""
"60,""60"",""22"",""15"""
"58,""60"",""226"",""60"""
"59,""60"",""217"",""40"""
"57,""60"",""228"",""66"""
"60,""60"",""23"",""16"""
"56,""60"",""412"",""79"""
"60,""60"",""24"",""18"""
"58,""60"",""227"",""63"""
"59,""60"",""218"",""36"""
"57,""60"",""229"",""61"""
"56,""60"",""413"",""72"""
"60,""60"",""25"",""18"""
"59,""60"",""219"",""41"""
"58,""60"",""228"",""64"""
"60,""60"",""26"",""18"""
"57,""60"",""230"",""63"""
"56,""60"",""414"",""72"""
"60,""60"",""27"",""18"""
"58,""60"",""229"",""64"""
"60,""60"",""28"",""18"""
"57,""60"",""231"",""62"""
"59,""60"",""220"",""42"""
"56,""60"",""415"",""72"""
"60,""60"",""29"",""19"""
"60,""60"",""30"",""20"""
"58,""60"",""230"",""63"""
"57,""60"",""232"",""62"""
"59,""60"",""221"",""47"""
"56,""60"",""416"",""78"""
"60,""60"",""31"",""18"""
"60,""60"",""32"",""18"""
"58,""60"",""231"",""62"""
"57,""60"",""233"",""61"""
"60,""60"",""33"",""17"""
"56,""60"",""417"",""78"""
"59,""60"",""222"",""46"""
"60,""60"",""34"",""17"""
"58,""60"",""232"",""60"""
"57,""60"",""234"",""58"""
"56,""60"",""418"",""80"""
"60,""60"",""35"",""16"""
"59,""60"",""223"",""47"""
"60,""60"",""36"",""16"""
"58,""60"",""233"",""63"""
"56,""60"",""419"",""82"""
"57,""60"",""235"",""54"""
"60,""60"",""37"",""19"""
"59,""60"",""224"",""50"""
"60,""60"",""38"",""20"""
"58,""60"",""234"",""62"""
"57,""60"",""236"",""53"""
"56,""60"",""420"",""86"""
"60,""60"",""39"",""22"""
"59,""60"",""225"",""49"""
"60,""60"",""40"",""22"""
"58,""60"",""235"",""65"""
"56,""60"",""421"",""87"""
"57,""60"",""237"",""51"""
"60,""60"",""41"",""21"""
"60,""60"",""42"",""21"""
"59,""60"",""226"",""53"""
"56,""60"",""422"",""90"""
"58,""60"",""236"",""64"""
"57,""60"",""238"",""52"""
"60,""60"",""43"",""21"""
"56,""60"",""423"",""89"""
"59,""60"",""227"",""55"""
"60,""60"",""44"",""22"""
"58,""60"",""237"",""59"""
"60,""60"",""45"",""22"""
"57,""60"",""239"",""50"""
"56,""60"",""424"",""91"""
"59,""60"",""228"",""55"""
"60,""60"",""46"",""21"""
"58,""60"",""238"",""61"""
"56,""60"",""425"",""91"""
"57,""60"",""240"",""47"""
"60,""60"",""47"",""22"""
"59,""60"",""229"",""57"""
"60,""60"",""48"",""22"""
"58,""60"",""239"",""60"""
"56,""60"",""426"",""91"""
"57,""60"",""241"",""47"""
"60,""60"",""49"",""22"""
"59,""60"",""230"",""60"""
"58,""60"",""240"",""61"""
"60,""60"",""50"",""25"""
"56,""60"",""427"",""88"""
"57,""60"",""242"",""43"""
"60,""60"",""51"",""26"""
"59,""60"",""231"",""62"""
"58,""60"",""241"",""62"""
"56,""60"",""428"",""88"""
"57,""60"",""243"",""43"""
"60,""60"",""52"",""30"""
"59,""60"",""232"",""69"""
"58,""60"",""242"",""67"""
"60,""60"",""53"",""31"""
"57,""60"",""244"",""43"""
"56,""60"",""429"",""87"""
"59,""60"",""233"",""69"""
"58,""60"",""243"",""66"""
"60,""60"",""54"",""33"""
"57,""60"",""245"",""39"""
"56,""60"",""430"",""89"""
"60,""60"",""55"",""35"""
"58,""60"",""244"",""66"""
"59,""60"",""234"",""71"""
"57,""60"",""246"",""40"""
"60,""60"",""56"",""39"""
"56,""60"",""431"",""87"""
"60,""60"",""57"",""38"""
"59,""60"",""235"",""71"""
"58,""60"",""245"",""68"""
"57,""60"",""247"",""42"""
"60,""60"",""58"",""40"""
"56,""60"",""432"",""87"""
"59,""60"",""236"",""74"""
"58,""60"",""246"",""71"""
"60,""60"",""59"",""43"""
"57,""60"",""248"",""40"""
"56,""60"",""433"",""85"""
"60,""60"",""60"",""42"""
"58,""60"",""247"",""73"""
"57,""60"",""249"",""39"""
"59,""60"",""237"",""71"""
"60,""60"",""61"",""45"""
"56,""60"",""434"",""89"""
